MA_ID;caseID;system;Phylum;resp.categ;resp.scale;resp.subset;res.unit;log10cellsize;newresp;resptype
MS009;MS009_3;M;Cryptophyta;C fixation;specific;Irradiance [compensation];µmol quanta s-1 m-2;2.434511435;0.842783037;log
MS009;MS009_3;M;Cryptophyta;C fixation;specific;Irradiance [compensation];µmol quanta s-1 m-2;2.43035343;0.910774479;log
MS009;MS009_3;M;Cryptophyta;C fixation;specific;Irradiance [compensation];µmol quanta s-1 m-2;2.43035343;1.012716226;log
MS009;MS009_3;M;Cryptophyta;C fixation;specific;Irradiance [compensation];µmol quanta s-1 m-2;2.43035343;1.075823023;log
MS009;MS009_3;M;Dinophyta;C fixation;specific;Irradiance [compensation];µmol quanta s-1 m-2;2.588357588;0.763992895;log
MS009;MS009_3;M;Dinophyta;C fixation;specific;Irradiance [compensation];µmol quanta s-1 m-2;2.592515593;0.841632521;log
MS009;MS009_3;M;Dinophyta;C fixation;specific;Irradiance [compensation];µmol quanta s-1 m-2;2.596673597;1.026068264;log
MS009;MS009_3;M;Dinophyta;C fixation;specific;Irradiance [compensation];µmol quanta s-1 m-2;2.908523908;0.683991684;log
MS009;MS009_3;M;Dinophyta;C fixation;specific;Irradiance [compensation];µmol quanta s-1 m-2;2.9002079;0.785993985;log
MS009;MS009_3;M;Dinophyta;C fixation;specific;Irradiance [compensation];µmol quanta s-1 m-2;2.9002079;0.834537674;log
MS009;MS009_4;M;other;C fixation;absolute;respiration rate;LN_J_per_day;0.303721719;-5.832071549;log
MS009;MS009_4;M;other;C fixation;absolute;respiration rate;LN_J_per_day;0.300618471;-5.210711438;log
MS009;MS009_4;M;other;C fixation;absolute;respiration rate;LN_J_per_day;0.300845112;-5.036990548;log
MS009;MS009_4;M;other;C fixation;absolute;respiration rate;LN_J_per_day;0.898874201;-5.647694137;log
MS009;MS009_4;M;other;C fixation;absolute;respiration rate;LN_J_per_day;0.904069527;-4.665476799;log
MS009;MS009_4;M;other;C fixation;absolute;respiration rate;LN_J_per_day;0.903956206;-4.752337242;log
MS009;MS009_4;M;other;C fixation;absolute;respiration rate;LN_J_per_day;0.907652209;-4.919350409;log
MS009;MS009_4;M;other;C fixation;absolute;respiration rate;LN_J_per_day;0.931196799;-4.872422493;log
MS009;MS009_4;M;other;C fixation;absolute;respiration rate;LN_J_per_day;0.931161931;-4.899148785;log
MS009;MS009_4;M;other;C fixation;absolute;respiration rate;LN_J_per_day;0.931074761;-4.965964513;log
MS009;MS009_4;M;other;C fixation;absolute;respiration rate;LN_J_per_day;0.931022459;-5.00605395;log
MS009;MS009_4;M;other;C fixation;absolute;respiration rate;LN_J_per_day;1.040481701;-5.105545313;log
MS009;MS009_4;M;other;C fixation;absolute;respiration rate;LN_J_per_day;1.036942603;-4.818263839;log
MS009;MS009_4;M;other;C fixation;absolute;respiration rate;LN_J_per_day;1.041039588;-4.677924661;log
MS009;MS009_4;M;other;C fixation;absolute;respiration rate;LN_J_per_day;1.04109189;-4.637835224;log
MS009;MS009_4;M;other;C fixation;absolute;respiration rate;LN_J_per_day;1.334636523;-4.635873902;log
MS009;MS009_4;M;other;C fixation;absolute;respiration rate;LN_J_per_day;1.334706259;-4.582421319;log
MS009;MS009_4;M;other;C fixation;absolute;respiration rate;LN_J_per_day;1.334758561;-4.542331882;log
MS009;MS009_4;M;other;C fixation;absolute;respiration rate;LN_J_per_day;1.32708761;-4.422115874;log
MS009;MS009_4;M;other;C fixation;absolute;respiration rate;LN_J_per_day;1.627570967;-5.101622666;log
MS009;MS009_4;M;other;C fixation;absolute;respiration rate;LN_J_per_day;1.608472042;-4.740948494;log
MS009;MS009_4;M;other;C fixation;absolute;respiration rate;LN_J_per_day;1.608698684;-4.567227605;log
MS009;MS009_4;M;other;C fixation;absolute;respiration rate;LN_J_per_day;1.581388355;-4.500594936;log
MS009;MS009_4;M;other;C fixation;absolute;respiration rate;LN_J_per_day;1.581553978;-4.373645053;log
MS009;MS009_4;M;other;C fixation;absolute;respiration rate;LN_J_per_day;1.581614997;-4.326874044;log
MS009;MS009_4;M;other;C fixation;absolute;respiration rate;LN_J_per_day;1.581649865;-4.300147753;log
MS009;MS009_4;M;other;C fixation;absolute;respiration rate;LN_J_per_day;1.628564704;-4.339923378;log
MS009;MS009_4;M;other;C fixation;absolute;respiration rate;LN_J_per_day;1.624729229;-4.279815374;log
MS009;MS009_4;M;other;C fixation;absolute;respiration rate;LN_J_per_day;1.605272907;-4.193085684;log
MS009;MS009_4;M;other;C fixation;absolute;respiration rate;LN_J_per_day;1.613318689;-4.025994064;log
MS009;MS009_4;M;other;C fixation;absolute;respiration rate;LN_J_per_day;1.800690386;-4.405588463;log
MS009;MS009_4;M;other;C fixation;absolute;respiration rate;LN_J_per_day;1.800890876;-4.25191229;log
MS009;MS009_4;M;other;C fixation;absolute;respiration rate;LN_J_per_day;1.800934461;-4.218504426;log
MS009;MS009_4;M;other;C fixation;absolute;respiration rate;LN_J_per_day;1.808919224;-4.098183815;log
MS009;MS009_4;M;other;C fixation;absolute;respiration rate;LN_J_per_day;1.874706346;-4.672354504;log
MS009;MS009_4;M;other;C fixation;absolute;respiration rate;LN_J_per_day;1.874828384;-4.578812484;log
MS009;MS009_4;M;other;C fixation;absolute;respiration rate;LN_J_per_day;1.8752468;-4.258096994;log
MS009;MS009_4;M;other;C fixation;absolute;respiration rate;LN_J_per_day;1.910419854;-4.297951072;log
MS009;MS009_4;M;other;C fixation;absolute;respiration rate;LN_J_per_day;1.933894708;-4.304475738;log
MS009;MS009_4;M;other;C fixation;absolute;respiration rate;LN_J_per_day;1.906601812;-4.224479922;log
MS009;MS009_4;M;other;C fixation;absolute;respiration rate;LN_J_per_day;1.875403706;-4.137828685;log
MS009;MS009_4;M;other;C fixation;absolute;respiration rate;LN_J_per_day;1.879361219;-4.10439467;log
MS009;MS009_4;M;other;C fixation;absolute;respiration rate;LN_J_per_day;1.879404804;-4.070986807;log
MS009;MS009_4;M;other;C fixation;absolute;respiration rate;LN_J_per_day;1.914508122;-4.164293466;log
MS009;MS009_4;M;other;C fixation;absolute;respiration rate;LN_J_per_day;1.934112632;-4.13743642;log
MS009;MS009_4;M;other;C fixation;absolute;respiration rate;LN_J_per_day;1.934286972;-4.003804966;log
MS009;MS009_4;M;other;C fixation;absolute;respiration rate;LN_J_per_day;1.938261919;-3.957007806;log
MS009;MS009_4;M;other;C fixation;absolute;respiration rate;LN_J_per_day;2.035438922;-4.470835133;log
MS009;MS009_4;M;other;C fixation;absolute;respiration rate;LN_J_per_day;2.031786503;-4.270414101;log
MS009;MS009_4;M;other;C fixation;absolute;respiration rate;LN_J_per_day;2.035874772;-4.136756495;log
MS009;MS009_4;M;other;C fixation;absolute;respiration rate;LN_J_per_day;2.036441376;-3.702454268;log
MS009;MS009_4;M;other;C fixation;absolute;respiration rate;LN_J_per_day;2.168111508;-4.777298343;log
MS009;MS009_4;M;other;C fixation;absolute;respiration rate;LN_J_per_day;2.169532377;-3.68820199;log
MS009;MS009_4;M;other;C fixation;absolute;respiration rate;LN_J_per_day;2.169602113;-3.634749408;log
MS009;MS009_4;M;other;C fixation;absolute;respiration rate;LN_J_per_day;2.443245858;-3.886818604;log
MS009;MS009_4;M;other;C fixation;absolute;respiration rate;LN_J_per_day;2.443306877;-3.840047595;log
MS009;MS009_4;M;other;C fixation;absolute;respiration rate;LN_J_per_day;2.439654458;-3.639626564;log
MS009;MS009_4;M;other;C fixation;absolute;respiration rate;LN_J_per_day;2.569476588;-3.130964056;log
MS009;MS009_4;M;other;C fixation;absolute;respiration rate;LN_J_per_day;2.56897972;-3.5118137;log
MS009;MS009_4;M;other;C fixation;absolute;respiration rate;LN_J_per_day;2.607883646;-3.691954654;log
MS009;MS009_4;M;other;C fixation;absolute;respiration rate;LN_J_per_day;2.603908698;-3.738751814;log
MS009;MS009_4;M;other;C fixation;absolute;respiration rate;LN_J_per_day;2.603865113;-3.772159678;log
MS009;MS009_4;M;other;C fixation;absolute;respiration rate;LN_J_per_day;2.603795377;-3.825612259;log
MS009;MS009_4;M;other;C fixation;absolute;respiration rate;LN_J_per_day;2.564455602;-3.979549942;log
MS009;MS009_4;M;other;C fixation;absolute;respiration rate;LN_J_per_day;2.866246508;-3.656820827;log
MS009;MS009_4;M;other;C fixation;absolute;respiration rate;LN_J_per_day;2.866385979;-3.549915663;log
MS009;MS009_4;M;other;C fixation;absolute;respiration rate;LN_J_per_day;2.866429564;-3.5165078;log
MS009;MS009_4;M;other;C fixation;absolute;respiration rate;LN_J_per_day;2.866525451;-3.443010499;log
MS009;MS009_4;M;other;C fixation;absolute;respiration rate;LN_J_per_day;2.917519842;-3.355810092;log
MS009;MS009_4;M;other;C fixation;absolute;respiration rate;LN_J_per_day;2.913518744;-3.42265197;log
MS009;MS009_4;M;other;C fixation;absolute;respiration rate;LN_J_per_day;2.909535079;-3.476130703;log
MS009;MS009_4;M;other;C fixation;absolute;respiration rate;LN_J_per_day;2.952640594;-3.435753605;log
MS009;MS009_4;M;other;C fixation;absolute;respiration rate;LN_J_per_day;2.956441202;-3.5225879;log
MS009;MS009_4;M;other;C fixation;absolute;respiration rate;LN_J_per_day;2.948578477;-3.549366493;log
MS009;MS009_4;M;other;C fixation;absolute;respiration rate;LN_J_per_day;2.952352934;-3.656245505;log
MS010;MS010_1;M;other;C fixation;absolute;C fixation rate;LN pg C hr-1 cell-1;-0.681632653;-2.004576659;log
MS010;MS010_1;M;other;C fixation;absolute;C fixation rate;LN pg C hr-1 cell-1;-0.669387755;-1.528604119;log
MS010;MS010_1;M;other;C fixation;absolute;C fixation rate;LN pg C hr-1 cell-1;-0.620408163;-1.363844394;log
MS010;MS010_1;M;other;C fixation;absolute;C fixation rate;LN pg C hr-1 cell-1;-0.669387755;-1.254004577;log
MS010;MS010_1;M;other;C fixation;absolute;C fixation rate;LN pg C hr-1 cell-1;-0.657142857;-1.016018307;log
MS010;MS010_1;M;other;C fixation;absolute;C fixation rate;LN pg C hr-1 cell-1;-0.069387755;-1.473684211;log
MS010;MS010_1;M;other;C fixation;absolute;C fixation rate;LN pg C hr-1 cell-1;-0.106122449;-0.90617849;log
MS010;MS010_1;M;other;C fixation;absolute;C fixation rate;LN pg C hr-1 cell-1;0.016326531;-0.90617849;log
MS010;MS010_1;M;other;C fixation;absolute;C fixation rate;LN pg C hr-1 cell-1;-0.093877551;-0.759725401;log
MS010;MS010_1;M;other;C fixation;absolute;C fixation rate;LN pg C hr-1 cell-1;-0.081632653;-0.631578947;log
MS010;MS010_1;M;other;C fixation;absolute;C fixation rate;LN pg C hr-1 cell-1;0.751020408;-0.759725401;log
MS010;MS010_1;M;other;C fixation;absolute;C fixation rate;LN pg C hr-1 cell-1;0.812244898;-0.594965675;log
MS010;MS010_1;M;other;C fixation;absolute;C fixation rate;LN pg C hr-1 cell-1;0.751020408;-0.228832952;log
MS010;MS010_1;M;other;C fixation;absolute;C fixation rate;LN pg C hr-1 cell-1;0.812244898;-0.082379863;log
MS010;MS010_1;M;other;C fixation;absolute;C fixation rate;LN pg C hr-1 cell-1;0.73877551;-0.027459954;log
MS010;MS010_1;M;other;C fixation;absolute;C fixation rate;LN pg C hr-1 cell-1;1.412244898;-0.228832952;log
MS010;MS010_1;M;other;C fixation;absolute;C fixation rate;LN pg C hr-1 cell-1;1.302040816;0.082379863;log
MS010;MS010_1;M;other;C fixation;absolute;C fixation rate;LN pg C hr-1 cell-1;1.424489796;0.137299771;log
MS010;MS010_1;M;other;C fixation;absolute;C fixation rate;LN pg C hr-1 cell-1;1.424489796;0.28375286;log
MS010;MS010_1;M;other;C fixation;absolute;C fixation rate;LN pg C hr-1 cell-1;1.510204082;0.466819222;log
MS010;MS010_1;M;other;C fixation;absolute;C fixation rate;LN pg C hr-1 cell-1;2.306122449;0.52173913;log
MS010;MS010_1;M;other;C fixation;absolute;C fixation rate;LN pg C hr-1 cell-1;2.428571429;0.613272311;log
MS010;MS010_1;M;other;C fixation;absolute;C fixation rate;LN pg C hr-1 cell-1;2.257142857;1.016018307;log
MS010;MS010_1;M;other;C fixation;absolute;C fixation rate;LN pg C hr-1 cell-1;2.244897959;1.199084668;log
MS010;MS010_1;M;other;C fixation;absolute;C fixation rate;LN pg C hr-1 cell-1;2.208163265;1.986270023;log
MS010;MS010_1;M;other;C fixation;absolute;C fixation rate;LN pg C hr-1 cell-1;2.6;1.656750572;log
MS010;MS010_1;M;other;C fixation;absolute;C fixation rate;LN pg C hr-1 cell-1;2.66122449;2.279176202;log
MS010;MS010_1;M;other;C fixation;absolute;C fixation rate;LN pg C hr-1 cell-1;3.053061225;2.901601831;log
MS010;MS010_1;M;other;C fixation;absolute;C fixation rate;LN pg C hr-1 cell-1;3.077551021;1.473684211;log
MS010;MS010_1;M;other;C fixation;absolute;C fixation rate;LN pg C hr-1 cell-1;3.32244898;1.693363844;log
MS010;MS010_1;M;other;C fixation;absolute;C fixation rate;LN pg C hr-1 cell-1;3.481632653;1.821510298;log
MS010;MS010_1;M;other;C fixation;absolute;C fixation rate;LN pg C hr-1 cell-1;3.481632653;2.004576659;log
MS010;MS010_1;M;other;C fixation;absolute;C fixation rate;LN pg C hr-1 cell-1;3.481632653;1.638443936;log
MS010;MS010_1;M;other;C fixation;absolute;C fixation rate;LN pg C hr-1 cell-1;4.155102041;2.169336384;log
MS010;MS010_1;M;other;C fixation;absolute;C fixation rate;LN pg C hr-1 cell-1;-1.073469388;-4.512585811;log
MS010;MS010_1;M;other;C fixation;absolute;C fixation rate;LN pg C hr-1 cell-1;-0.93877551;-4.311212815;log
MS010;MS010_1;M;other;C fixation;absolute;C fixation rate;LN pg C hr-1 cell-1;-1.036734694;-4.128146453;log
MS010;MS010_1;M;other;C fixation;absolute;C fixation rate;LN pg C hr-1 cell-1;-0.853061225;-4.018306636;log
MS010;MS010_1;M;other;C fixation;absolute;C fixation rate;LN pg C hr-1 cell-1;-1;-3.871853547;log
MS010;MS010_1;M;other;C fixation;absolute;C fixation rate;LN pg C hr-1 cell-1;-0.87755102;-3.505720824;log
MS010;MS010_1;M;other;C fixation;absolute;C fixation rate;LN pg C hr-1 cell-1;-1.073469388;-3.615560641;log
MS010;MS010_1;M;other;C fixation;absolute;C fixation rate;LN pg C hr-1 cell-1;-1.073469388;-3.359267735;log
MS010;MS010_1;M;other;C fixation;absolute;C fixation rate;LN pg C hr-1 cell-1;-0.963265306;-3.322654462;log
MS010;MS010_1;M;other;C fixation;absolute;C fixation rate;LN pg C hr-1 cell-1;0.506122449;-2.462242563;log
MS010;MS010_1;M;other;C fixation;absolute;C fixation rate;LN pg C hr-1 cell-1;0.444897959;-2.041189931;log
MS010;MS010_1;M;other;C fixation;absolute;C fixation rate;LN pg C hr-1 cell-1;0.408163265;-1.839816934;log
MS010;MS010_1;M;other;C fixation;absolute;C fixation rate;LN pg C hr-1 cell-1;0.518367347;-1.839816934;log
MS010;MS010_1;M;other;C fixation;absolute;C fixation rate;LN pg C hr-1 cell-1;0.518367347;-1.565217392;log
MS010;MS010_1;M;other;C fixation;absolute;C fixation rate;LN pg C hr-1 cell-1;0.481632653;-1.308924485;log
MS010;MS010_1;M;other;C fixation;absolute;C fixation rate;LN pg C hr-1 cell-1;0.236734694;-1.583524027;log
MS010;MS010_1;M;other;C fixation;absolute;C fixation rate;LN pg C hr-1 cell-1;0.371428572;-1.473684211;log
MS010;MS010_1;M;other;C fixation;absolute;C fixation rate;LN pg C hr-1 cell-1;0.346938776;-0.90617849;log
MS010;MS010_1;M;other;C fixation;absolute;C fixation rate;LN pg C hr-1 cell-1;0.506122449;-0.613272311;log
MS010;MS010_1;M;other;C fixation;absolute;C fixation rate;LN pg C hr-1 cell-1;1.228571429;-0.064073226;log
MS010;MS010_1;M;other;C fixation;absolute;C fixation rate;LN pg C hr-1 cell-1;1.204081633;-1.766590389;log
MS010;MS010_1;M;other;C fixation;absolute;C fixation rate;LN pg C hr-1 cell-1;1.204081633;-1.308924485;log
MS010;MS010_1;M;other;C fixation;absolute;C fixation rate;LN pg C hr-1 cell-1;1.204081633;-1.107551488;log
MS010;MS010_1;M;other;C fixation;absolute;C fixation rate;LN pg C hr-1 cell-1;1.191836735;-0.942791762;log
MS010;MS010_1;M;other;C fixation;absolute;C fixation rate;LN pg C hr-1 cell-1;1.204081633;-0.814645309;log
MS010;MS010_1;M;other;C fixation;absolute;C fixation rate;LN pg C hr-1 cell-1;1.204081633;-0.631578947;log
MS010;MS010_1;M;other;C fixation;absolute;C fixation rate;LN pg C hr-1 cell-1;1.632653061;-2.004576659;log
MS010;MS010_1;M;other;C fixation;absolute;C fixation rate;LN pg C hr-1 cell-1;1.804081633;-1.254004577;log
MS010;MS010_1;M;other;C fixation;absolute;C fixation rate;LN pg C hr-1 cell-1;1.669387755;-0.961098398;log
MS010;MS010_1;M;other;C fixation;absolute;C fixation rate;LN pg C hr-1 cell-1;1.804081633;-0.723112128;log
MS010;MS010_1;M;other;C fixation;absolute;C fixation rate;LN pg C hr-1 cell-1;1.669387755;-0.796338673;log
MS010;MS010_1;M;other;C fixation;absolute;C fixation rate;LN pg C hr-1 cell-1;1.718367347;-0.503432494;log
MS010;MS010_1;M;other;C fixation;absolute;C fixation rate;LN pg C hr-1 cell-1;1.632653061;-0.411899313;log
MS010;MS010_1;M;other;C fixation;absolute;C fixation rate;LN pg C hr-1 cell-1;1.87755102;-0.173913043;log
MS010;MS010_1;M;other;C fixation;absolute;C fixation rate;LN pg C hr-1 cell-1;1.828571429;0.009153318;log
MS010;MS010_1;M;other;C fixation;absolute;C fixation rate;LN pg C hr-1 cell-1;1.987755102;0.137299771;log
MS010;MS010_1;M;other;C fixation;absolute;C fixation rate;LN pg C hr-1 cell-1;2.146938775;1.070938215;log
MS010;MS010_1;M;other;C fixation;absolute;C fixation rate;LN pg C hr-1 cell-1;2.53877551;-0.338672769;log
MS010;MS010_1;M;other;C fixation;absolute;C fixation rate;LN pg C hr-1 cell-1;2.685714286;-0.540045767;log
MS010;MS010_1;M;other;C fixation;absolute;C fixation rate;LN pg C hr-1 cell-1;2.795918367;-0.375286041;log
MS010;MS010_1;M;other;C fixation;absolute;C fixation rate;LN pg C hr-1 cell-1;2.6;0.173913043;log
MS010;MS010_1;M;other;C fixation;absolute;C fixation rate;LN pg C hr-1 cell-1;2.489795918;0.173913043;log
MS010;MS010_1;M;other;C fixation;absolute;C fixation rate;LN pg C hr-1 cell-1;2.72244898;0.302059497;log
MS010;MS010_1;M;other;C fixation;absolute;C fixation rate;LN pg C hr-1 cell-1;2.746938776;0.649885584;log
MS010;MS010_1;M;other;C fixation;absolute;C fixation rate;LN pg C hr-1 cell-1;3.065306122;0.28375286;log
MS010;MS010_1;M;other;C fixation;absolute;C fixation rate;LN pg C hr-1 cell-1;2.771428571;1.107551488;log
MS010;MS010_1;M;other;C fixation;absolute;C fixation rate;LN pg C hr-1 cell-1;2.53877551;0.997711671;log
MS010;MS010_1;M;other;C fixation;absolute;C fixation rate;LN pg C hr-1 cell-1;2.428571429;0.851258581;log
MS010;MS010_1;M;other;C fixation;absolute;C fixation rate;LN pg C hr-1 cell-1;2.624489796;0.778032036;log
MS010;MS010_1;M;other;C fixation;absolute;C fixation rate;LN pg C hr-1 cell-1;2.514285714;0.411899313;log
MS010;MS010_1;M;other;C fixation;absolute;C fixation rate;LN pg C hr-1 cell-1;3.481632653;0.778032036;log
MS010;MS010_1;M;other;C fixation;absolute;C fixation rate;LN pg C hr-1 cell-1;3.346938776;1.034324943;log
MS010;MS010_1;M;other;C fixation;absolute;C fixation rate;LN pg C hr-1 cell-1;3.469387755;0.997711671;log
MS010;MS010_1;M;other;C fixation;absolute;C fixation rate;LN pg C hr-1 cell-1;3.555102041;1.162471396;log
MS010;MS010_1;M;other;C fixation;absolute;C fixation rate;LN pg C hr-1 cell-1;3.604081633;1.308924485;log
MS010;MS010_1;M;other;C fixation;absolute;C fixation rate;LN pg C hr-1 cell-1;3.579591837;1.491990846;log
MS010;MS010_1;M;other;C fixation;absolute;C fixation rate;LN pg C hr-1 cell-1;3.432653061;1.418764302;log
MS010;MS010_1;M;other;C fixation;absolute;C fixation rate;LN pg C hr-1 cell-1;3.310204082;1.217391304;log
MS010;MS010_1;M;other;C fixation;absolute;C fixation rate;LN pg C hr-1 cell-1;3.457142857;1.217391304;log
MS010;MS010_1;M;other;C fixation;absolute;C fixation rate;LN pg C hr-1 cell-1;4.436734695;1.876430206;log
MS010;MS010_1;M;other;C fixation;absolute;C fixation rate;LN pg C hr-1 cell-1;4.461224491;2.297482837;log
MS010;MS010_1;M;other;C fixation;absolute;C fixation rate;LN pg C hr-1 cell-1;4.289795919;2.297482837;log
MS010;MS010_1;M;other;C fixation;absolute;C fixation rate;LN pg C hr-1 cell-1;4.167346939;2.443935927;log
MS010;MS010_1;M;other;C fixation;absolute;C fixation rate;LN pg C hr-1 cell-1;4.289795919;2.480549199;log
MS010;MS010_1;M;other;C fixation;absolute;C fixation rate;LN pg C hr-1 cell-1;4.191836735;2.627002288;log
MS010;MS010_1;M;other;C fixation;absolute;C fixation rate;LN pg C hr-1 cell-1;4.351020408;2.681922197;log
MS010;MS010_1;M;other;C fixation;absolute;C fixation rate;LN pg C hr-1 cell-1;4.179591837;2.864988558;log
MS010;MS010_1;M;other;C fixation;absolute;C fixation rate;LN pg C hr-1 cell-1;4.412244899;2.956521739;log
MS010;MS010_1;M;other;C fixation;absolute;C fixation rate;LN pg C hr-1 cell-1;4.387755102;3.176201373;log
MS010;MS010_1;M;other;C fixation;absolute;C fixation rate;LN pg C hr-1 cell-1;4.595918367;3.04805492;log
MS010;MS010_1;M;other;C fixation;absolute;C fixation rate;LN pg C hr-1 cell-1;4.497959186;3.560640732;log
